	dmso-wt	drug-wt
0	122956.89874892523	189131.05080652522
1	143106.01486509305	80146.3714934153
2	75875.73851631331	143876.82142961607
3	123406.94228880151	290259.3086345203
4	146847.02638239865	462479.6375068102
5	297689.86129591276	64383.14109728348
6	187982.5075795247	73294.90651821985
7	183397.56619564933	81255.21010517528
8	37723.20472261769	306576.8179386901
9	335472.10979069944	31606.755262872997
10	193279.228760997	106694.21130309801
11	138622.81390828948	88291.02059280282
12	115363.44900335782	196793.70445838248
13	125395.3312877152	178613.38989037464
14	127520.70471746325	200683.2508942316
15	48566.38405160621	233323.26082383268
16	43221.6131637007	29969.23818790175
17	59047.730880159674	125591.53116117773
18	86933.08273650169	
19	74689.34169095935	
20	41815.452594352544	
