	dmso-wt	drug-wt
0	81.83333333333333	246.85714285714286
1	252.6904761904762	286.2142857142857
2	170.92857142857142	33.285714285714285
3	157.4047619047619	180.71428571428572
4	83.02380952380952	191.04761904761904
5	178.16666666666666	114.33333333333333
6	183.64285714285714	37.333333333333336
7	37.30952380952381	92.5952380952381
8	142.71428571428572	176.92857142857142
9	78.54761904761905	264.5952380952381
10	113.26190476190476	86.4047619047619
11	91.33333333333333	111.78571428571429
12	231.95238095238096	319.7857142857143
13	102.64285714285714	287.92857142857144
14	141.64285714285714	192.04761904761904
15	292.7142857142857	111.76190476190476
16	210.38095238095238	176.5952380952381
17	108.21428571428571	122.52380952380952
18	129.26190476190476	
19	175.14285714285714	
20	125.92857142857143	
