	dmso-wt	drug-wt
0	181.2091732650281	185.28273795847755
1	194.12753407369138	234.77251258100196
2	188.60718858157247	178.75151389965768
3	245.36496424339606	209.88488112156003
4	234.613490597734	191.6277664564433
5	246.79689692424378	217.82868327570185
6	198.23763130223188	247.12653228118236
7	238.2682713889346	255.66302361914921
8	309.14902016821986	221.91056044521207
9	212.153685921279	276.2365789373867
10	215.8006636046199	262.9685751060214
11	195.69031739197953	273.43243983789915
12	199.64222040237954	199.520158306266
13	186.9863144122561	203.61324323501088
14	213.70227747576078	200.94417436094787
15	208.3621311347915	285.1023837742472
16	182.07940409491093	222.51237724612736
17	195.42115818483367	224.20594535132685
18	185.426086882482	
19	235.00675930865717	
20	190.1943887483592	
