	dmso-wt	drug-wt
0	220.50098019502568	242.03179613438817
1	239.95785166485012	268.4355045854611
2	231.8595768049936	190.54494695194242
3	315.5684797882144	222.91763425013892
4	381.6684470752956	251.65595616126063
5	356.3684894637964	291.7968443005319
6	277.0758430055704	366.0755016630272
7	353.3616141937575	401.08481288163483
8	372.10814136295687	307.47330658402615
9	331.09223721172856	525.4802546708751
10	368.8314907519505	478.5073940014632
11	288.43465566805907	506.668910357693
12	303.9535765419113	307.043354881556
13	220.079202671847	190.814524920482
14	298.65717879131233	278.0878915773443
15	305.6556432411086	498.2906206686762
16	236.28792401949488	282.83300638110677
17	334.0359972786965	258.98449448845133
18	339.80974118451167	
19	607.4450501222203	
20	356.32862192469696	
