	dmso-wt	drug-wt
0	30656.849614721756	44724.63563349463
1	2731.1305278855634	1966.1954726865172
2	6305.784045022957	29291.219592406353
3	30139.5843906347	3646.510127206031
4	93303.2400474453	3656.223886835908
5	7268.29417314548	36249.6825386164
6	25072.223870772086	33657.205960384905
7	83912.58469818032	26862.120780805843
8	9115.448424846367	34857.66459035639
9	86020.80263868722	2146.737221817459
10	107419.30064376512	23123.67000355072
11	46508.42802548959	31026.38033505896
12	2633.2876665053855	8130.108524411368
13	8800.977460393085	11440.204339332959
14	9666.292995688127	4241.416494143304
15	2137.2907238317857	26113.721404356118
16	3990.8834641971794	3443.030498983566
17	9031.267307389251	5703.2815473003675
18	13608.587999512732	
19	10674.663565288913	
20	5854.4364364452495	
