	dmso-wt	drug-wt
0	204.98411249708502	201.9351516661732
1	218.17868348363135	250.46084238733954
2	210.3037325332456	194.68799015171805
3	259.71117201458094	190.84373114422982
4	245.23964944959445	197.05212387901352
5	251.84928785762958	243.13741752491978
6	213.76934589051075	232.08879518446676
7	226.95938738882515	252.2861594515232
8	356.67969302636226	213.89800165703147
9	204.5198409379568	325.5811533782971
10	219.59060555184072	253.20887131695153
11	190.8176688878107	288.98084351185923
12	214.67832818088175	208.06740228224092
13	170.93269415141438	227.2891835314093
14	230.22058287189824	214.64468091877438
15	284.5322464697773	295.98607260726465
16	209.2425792265797	277.9249541141664
17	192.8268255092749	224.86614954557618
18	188.50411415208583	
19	225.08807139518882	
20	179.5862355714465	
