	dmso-wt	drug-wt
0	675.7857142857143	1601.2857142857142
1	1882.9285714285713	1990.142857142857
2	1240.5714285714287	705.5714285714286
3	938.7142857142857	2093.1428571428573
4	476.7142857142857	2132.714285714286
5	1405.2142857142858	742.1428571428571
6	1459.642857142857	338.2142857142857
7	393.57142857142856	763.8571428571429
8	854.9285714285714	1153.0
9	514.5714285714286	1417.642857142857
10	865.0	455.07142857142856
11	730.4285714285714	552.0
12	1427.0714285714287	1762.357142857143
13	2103.0714285714284	1665.4285714285713
14	1046.7142857142858	1241.9285714285713
15	2014.2142857142858	739.4285714285714
16	1869.0	2455.285714285714
17	1877.7142857142858	1233.142857142857
18	1577.7142857142858	
19	1498.5	
20	2223.5714285714284	
