	dmso-wt	drug-wt
0	171.0872640388275	168.73981255776525
1	176.3809213794906	202.28593891969913
2	173.0799653441954	157.5510061910008
3	231.30603630417068	182.0897732937424
4	228.9852479722141	188.93930125687626
5	243.97937158829282	218.5916306303066
6	209.94454000006485	267.335904430616
7	247.04248789605566	300.1582403153869
8	271.33773111819016	227.25477207870068
9	211.91906632812317	281.11919501621077
10	202.97595641280753	267.00408634122545
11	187.27235424806156	310.95581734983017
12	193.46641477000244	201.68519986995892
13	177.31326380882157	195.3785186744527
14	214.92073651728987	171.23710735651179
15	192.36016647570224	311.72578632301867
16	175.5026473792987	186.70205635281374
17	184.05157514070666	181.17076544543255
18	177.8745655467379	
19	233.47768709820494	
20	174.2251750872617	
