	dmso-wt	drug-wt
0	49213.29700978931	96777.12709615848
1	45867.53873965742	50986.75313533952
2	37893.3478359064	89237.46327255844
3	99178.63065510646	124312.84293671316
4	96489.06692560446	348109.57565972593
5	276303.4934364274	32154.822376066004
6	57460.39935680295	22401.09434126598
7	113427.22864926183	45010.53600990966
8	20890.721665508077	80772.48717290164
9	612002.3171209556	22773.716210538958
10	93514.96197053636	70245.9594616833
11	88570.32597236393	65729.05060985428
12	59494.39225062076	116068.27008706683
13	94829.85677789879	100941.78004747632
14	67407.7523414715	213870.6800160515
15	40634.810227549075	172930.8284521537
16	22628.34366757923	22979.24514503504
17	47911.58480972096	66803.68359651622
18	53437.67737872894	
19	58372.53498952456	
20	33751.44245597221	
