	dmso-wt	drug-wt
0	212.61266849588694	216.06298904711073
1	214.68884446876584	224.9804307881453
2	218.52240168621952	169.84473360099412
3	260.310132028326	202.01457922344792
4	247.7269954752797	243.0534786394755
5	301.5140720362577	271.3646942752669
6	293.4901166737194	419.5202900606854
7	383.09957012847104	468.1380720312739
8	337.201499898392	279.64967933036405
9	290.55781548868964	398.61217071591324
10	226.31068854591695	361.3787126097614
11	263.03733835958144	473.9797682228093
12	294.04554849004734	308.14603544378525
13	161.70115463182603	263.56339266461015
14	326.462975143207	249.82710847717442
15	257.9735102774413	421.29840678349973
16	225.05939441626478	275.1883719600196
17	351.2101061507527	245.6612029758864
18	325.53167537955875	
19	443.39756039709766	
20	291.6121682222423	
