	dmso-wt	drug-wt
0	2.7	2.2333333333333334
1	1.85	2.7666666666666666
2	2.966666666666667	2.6166666666666667
3	2.9833333333333334	1.5833333333333333
4	2.4	1.1333333333333333
5	1.0666666666666667	2.433333333333333
6	1.9833333333333334	1.7
7	2.3333333333333335	2.0
8	2.55	1.4833333333333334
9	1.95	2.45
10	2.066666666666667	2.533333333333333
11	2.4166666666666665	2.816666666666667
12	2.6666666666666665	2.05
13	1.95	2.45
14	2.5833333333333335	2.183333333333333
15	3.3333333333333335	1.9833333333333334
16	2.533333333333333	2.4
17	3.316666666666667	2.5
18	3.1666666666666665	
19	2.7666666666666666	
20	3.0166666666666666	
