	dmso-wt	drug-wt
0	769.8571428571429	2073.4285714285716
1	2232.0	2151.714285714286
2	1433.4285714285713	403.14285714285717
3	1071.0	2468.1428571428573
4	437.42857142857144	1894.142857142857
5	1908.0	622.0
6	1415.7142857142858	298.0
7	241.42857142857142	605.1428571428571
8	753.0	1051.4285714285713
9	435.2857142857143	1537.857142857143
10	788.7142857142857	447.42857142857144
11	870.1428571428571	502.2857142857143
12	1868.857142857143	1824.857142857143
13	2094.285714285714	2368.4285714285716
14	903.0	1717.4285714285713
15	2925.714285714286	629.7142857142857
16	1994.2857142857142	2324.285714285714
17	1858.142857142857	1133.2857142857142
18	1435.4285714285713	
19	1522.5714285714287	
20	2018.142857142857	
