	dmso-wt	drug-wt
0	0.27028720362268827	0.3690395930659003
1	0.3076426176812912	0.8851905157009384
2	0.24752245394819117	0.171675990061972
3	0.5123861752681447	0.48866483237238256
4	0.48309812206019603	0.2660806538437601
5	0.664720074355617	0.5497563917059912
6	0.3706762518947849	0.8633804435347847
7	0.5596055867499923	0.9469115384364744
8	1.4026292142132673	0.7074018015265825
9	0.430494243317361	0.9307396523451458
10	0.4387303321498283	0.8050062812137244
11	0.38133135073072266	0.8138906857145406
12	0.30688919708269335	0.4383439239768095
13	0.2887097316700934	0.3634189302554702
14	0.44447348749355564	0.2920848440478069
15	0.44885928636755174	0.9751584973864269
16	0.366073365530739	0.3640309564612548
17	0.30905044496372497	0.4479081642230404
18	0.37820247829427506	
19	0.7044887053997875	
20	0.33145544699168944	
