	dmso-wt	drug-wt
0	74527.34623739528	55373.88400985334
1	18438.89333437722	2742.929420742041
2	8674.463860535861	20002.593031557088
3	33477.66902405411	7591.005414034574
4	81463.71894700214	5753.3891163095595
5	36613.3564844076	45381.59233223431
6	21435.58748759076	50262.68408593516
7	88138.46474718183	18906.151340040647
8	18758.232166244576	55730.31198952303
9	96069.20057683681	2554.0746574001128
10	115087.74690258763	17479.823818674045
11	111060.95513114099	39627.441995652815
12	6944.965476642367	10509.195765890849
13	8773.132475160546	31290.168592797232
14	10414.181620411942	7746.242481314789
15	12543.447999242586	24515.77230637732
16	6199.0303968811495	2962.1910447702844
17	7920.8129076263795	5897.874787723389
18	14022.90614091531	
19	11001.5303808985	
20	5654.049230030311	
