	dmso-wt	drug-wt
0	221.2470727510038	234.32047899816604
1	230.44205685175396	253.13640620689986
2	228.24964464144736	181.64760138154284
3	317.12531846801284	209.18301400258343
4	320.9347595569408	248.90531463632377
5	347.6795751425631	306.22849812995895
6	294.1941477208906	390.6404930161889
7	415.4624642644776	379.00331727870537
8	405.6733653238574	339.32860785221226
9	311.38812379321365	470.8717370556586
10	420.5502669169087	449.60043067699297
11	273.2819744695355	521.6455077542633
12	305.257994946523	326.6741279884712
13	228.04139148809918	289.73732329841795
14	321.6720830370471	269.76184989743626
15	295.4045699401777	491.02201298154904
16	232.79454713959913	288.1222410950196
17	331.49807660657586	260.36089994508654
18	308.03887837072244	
19	562.4808396297057	
20	333.5261855580234	
