	dmso-wt	drug-wt
0	191.869929291673	209.67493285249415
1	208.89851450468421	267.3282183352821
2	210.8695432771798	176.1801390194407
3	285.55487570220015	210.6645243318031
4	280.6607985103918	225.51585840219812
5	357.4120174594222	248.4074699295413
6	244.21403769502777	345.99975630628865
7	339.75359010792147	356.55508530954734
8	391.1503653680368	287.75162842921884
9	248.7060638425256	361.69915087278287
10	306.2229256281491	360.53487881355096
11	236.20533419049278	371.81657134215715
12	283.8764264322714	266.4737931178245
13	212.62011829784072	249.23483569393028
14	301.8221530722668	257.63600196906356
15	262.92267813480896	390.99074735714015
16	218.6978932672613	300.4890801285252
17	336.0982220257322	317.1994358635936
18	269.6258754798579	
19	484.51469326797974	
20	326.187661368176	
