	dmso-wt	drug-wt
0	226.5686080680734	249.99587915961547
1	244.30230280636692	277.218902930531
2	233.41855094284185	189.91477638934475
3	327.47882585445006	215.6028974262725
4	366.779498874858	254.7635579223065
5	374.48561506993923	346.04012913902585
6	290.4210157510535	398.8510604415455
7	409.82821312962835	369.58294543440803
8	455.5757970060171	343.3774641127221
9	340.719818069212	536.2380868007315
10	452.2789052931935	513.9304530514111
11	284.1967514347134	577.8731306802368
12	313.2524539761339	331.51600746297424
13	258.01910831280185	290.93452167317065
14	314.9836687547848	282.51661352717565
15	327.4790736946878	507.18370475232285
16	238.94322188770465	293.2956244761641
17	333.2721623175882	264.37522665909097
18	299.49645467982515	
19	669.2884249306019	
20	370.4469266138917	
