	dmso-wt	drug-wt
0	170.8451254367445	180.49764837322826
1	190.16994115451845	221.3441973357612
2	178.38524276375895	161.27081124315322
3	273.7518388442265	175.867570597364
4	256.6815503233523	193.22240377888696
5	256.8197083358006	243.9415415206352
6	211.29985895755243	268.2825933389649
7	258.2951872947088	279.4644220115564
8	326.55048399614554	230.75043726299643
9	226.4997927786271	317.72215855591367
10	255.92041266061614	323.74750341278065
11	194.20669692467683	355.68092588820485
12	202.14903361462413	209.95871367040468
13	197.62558922549616	206.06581491464263
14	209.08553106830848	185.69186761515365
15	216.61695002712048	355.759637064237
16	179.307740037556	200.47493740771165
17	195.43753811516697	186.65226258292407
18	183.8797534519386	
19	287.47411713576633	
20	188.62196257366074	
