	dmso-wt	drug-wt
0	24.857142857142858	28.714285714285715
1	43.285714285714285	51.42857142857143
2	53.0	44.42857142857143
3	49.285714285714285	55.857142857142854
4	29.714285714285715	55.285714285714285
5	38.142857142857146	36.42857142857143
6	54.0	34.857142857142854
7	38.857142857142854	34.714285714285715
8	48.142857142857146	41.0
9	37.142857142857146	48.857142857142854
10	43.142857142857146	40.285714285714285
11	28.142857142857142	45.714285714285715
12	48.714285714285715	58.857142857142854
13	60.0	60.0
14	57.57142857142857	47.142857142857146
15	51.714285714285715	51.857142857142854
16	60.0	58.714285714285715
17	60.0	55.285714285714285
18	60.0	
19	60.0	
20	60.0	
