	dmso-wt	drug-wt
0	20192.50777960296	39127.52812883866
1	21398.91355992317	13012.17316101126
2	17912.632327386236	37037.561598349464
3	43067.0222083704	38683.309660077124
4	38589.572916108074	79097.7499116718
5	83702.38531013163	39864.98273111221
6	119139.00140353368	94100.47190023573
7	36479.52655340237	279504.9329969418
8	20883.7070753674	29043.662151923552
9	132298.46639075823	24301.599376516802
10	26130.38229558099	29174.9092718724
11	30241.138772238948	34232.773066899295
12	19615.38756061028	30881.12549408505
13	26077.287591974527	33608.09476108814
14	27622.678878095165	51183.60836407385
15	30081.159724126068	99860.21452531201
16	10290.380406639979	12197.076677584018
17	14757.017054389768	23056.154609752324
18	19333.55736362288	
19	21222.22242967762	
20	15554.704394257573	
