	dmso-wt	drug-wt
0	1.3781958476714558	1.3557044017178659
1	1.307677371930258	1.1796551718153196
2	1.3401821888901764	1.1229841678164716
3	1.2577279544988476	1.1969958306803417
4	1.3078853086372693	1.374526164139924
5	1.2738726328214955	1.2551357275512685
6	1.4562134571715233	1.3355239078810683
7	1.6082032927835659	1.2700635884959475
8	1.3830418898624142	1.561420761511554
9	1.3733794116340572	1.5302894347157552
10	1.5668328926986885	1.518457594457411
11	1.4558975176634992	1.7464100253484391
12	1.6672829635988122	1.6977573033463162
13	1.0336205540213221	1.4932450038541492
14	1.7519505881676107	1.5449744692338998
15	1.4070884461971285	1.531153680065659
16	1.3247823166321826	1.524008673807849
17	1.840160401983465	1.4475622956062275
18	1.7957706042243342	
19	1.8559759188119564	
20	1.7404626307743765	
