	dmso-wt	drug-wt
0	1.7712765957446808	1.4627659574468086
1	1.6143617021276595	1.7446808510638299
2	2.226063829787234	1.997340425531915
3	2.0531914893617023	1.497340425531915
4	2.0904255319148937	1.5079787234042554
5	1.2712765957446808	1.9813829787234043
6	1.452127659574468	1.5452127659574468
7	2.0718085106382977	1.3138297872340425
8	2.24468085106383	1.752659574468085
9	1.9787234042553192	1.8696808510638299
10	1.9388297872340425	1.9654255319148937
11	2.0585106382978724	2.6117021276595747
12	2.047872340425532	1.6702127659574468
13	2.0797872340425534	1.8617021276595744
14	2.507978723404255	1.4654255319148937
15	1.8430851063829787	1.7579787234042554
16	1.7952127659574468	1.2659574468085106
17	1.9335106382978724	1.8856382978723405
18	2.8085106382978724	
19	2.425531914893617	
20	1.9920212765957446	
