	dmso-wt	drug-wt
0	804.8571428571429	2083.714285714286
1	2240.0	2152.285714285714
2	1445.5714285714287	457.85714285714283
3	1127.0	2563.4285714285716
4	449.7142857142857	1904.4285714285713
5	1976.0	631.2857142857143
6	1449.7142857142858	333.2857142857143
7	252.57142857142858	612.1428571428571
8	760.1428571428571	1068.2857142857142
9	478.85714285714283	1560.4285714285713
10	1080.5714285714287	465.14285714285717
11	883.4285714285714	524.7142857142857
12	1873.7142857142858	2143.5714285714284
13	2276.714285714286	2498.5714285714284
14	942.5714285714286	1732.857142857143
15	2926.0	662.7142857142857
16	2345.8571428571427	2334.285714285714
17	2371.8571428571427	1173.2857142857142
18	2201.8571428571427	
19	2246.285714285714	
20	2297.0	
