	dmso-wt	drug-wt
0	10202.049249312873	50615.0846065646
1	2506.5843165086435	1762.7036336811384
2	6200.692830872092	5481.509019366002
3	3800.204278798716	4770.590948502082
4	6640.961158878003	3124.1995304574034
5	15156.029174084868	3291.5220004487737
6	4086.6046512210787	19273.009889148052
7	12359.08325072882	5267.586834397234
8	3523.5695799217187	3497.9322891453057
9	7535.270410864473	2175.68116635697
10	4024.3545323501926	7046.879223804405
11	13937.164878262862	7144.88335182398
12	4124.537176387215	2175.724216238221
13	5376.278019827597	7958.272392743446
14	2939.2594367380298	6448.684843478163
15	2928.4807143736107	4831.31059650109
16	4224.081578082586	1950.547800956068
17	4674.686501989375	3770.5320459343466
18	3551.8170410878697	
19	4728.295912370816	
20	3398.4956037253987	
