	dmso-wt	drug-wt
0	53295.4483993335	69126.73230461137
1	50350.86875758128	22376.702806587098
2	31827.278358122352	70183.1990861498
3	59357.35519816581	66562.82003904572
4	74887.50995491288	97937.95505238681
5	111193.7832660038	65136.95143133764
6	106270.69940813098	77470.63667093393
7	86188.10913105603	130054.42934382125
8	36090.9012435927	101867.78861102798
9	110724.00266449727	39250.068472636856
10	72279.56572208389	54103.93848703248
11	65254.082405581765	53498.5138132576
12	32905.17533406419	53111.81793663119
13	37537.35597069174	61039.61524636613
14	54679.38591440229	60801.20914489501
15	51291.01980379881	122829.452307538
16	15106.446020995267	19256.58724659181
17	18883.21018062783	43050.39822315661
18	32983.30089794285	
19	28106.937853579875	
20	19826.08906069994	
