	dmso-wt	drug-wt
0	1.3614465098011266	1.3767972003311943
1	1.310597042624153	1.2249801705549763
2	1.3327387720476886	1.160425040809168
3	1.2306006765107607	1.2564608056908886
4	1.3498175787502917	1.3721770490526919
5	1.345326388986485	1.3121856692495624
6	1.4651580422450114	1.3588036259166363
7	1.6069027063359502	1.272521394841032
8	1.3145870078745576	1.533167139678877
9	1.433930432010626	1.5734705398537467
10	1.6680450317805455	1.5283540782582599
11	1.467652549148631	1.6190958277334528
12	1.6594720658857363	1.6965390397577296
13	1.1220432999101493	1.4622644337126596
14	1.6919864409054794	1.5378598236349565
15	1.4509690673780722	1.5234576947379062
16	1.3320106303000991	1.5018648020503016
17	1.7828621305784538	1.4657856026645575
18	1.7404631830176427	
19	1.9218576657278936	
20	1.783386189186804	
