	dmso	dmso
0	3.901190476190476	6.425
1	5.553571428571429	7.589285714285714
2	4.729761904761904	10.547619047619047
3	3.0607142857142855	5.197619047619048
4	5.697619047619048	3.697619047619048
5	17.19404761904762	6.378571428571429
6	2.9785714285714286	6.8880952380952385
7	4.242857142857143	13.65
8	4.469047619047619	17.575
9	11.561904761904762	10.23452380952381
10	8.754761904761905	16.65357142857143
11	7.0321428571428575	4.484523809523809
12	17.07857142857143	15.908333333333333
13	3.9654761904761906	6.675
14	5.6154761904761905	
