	dmso-het	drug-het
0	19926.24344959095	40142.09094732107
1	39539.944704989	55969.83692804526
2	32175.08344958309	31057.75908910103
3	29110.4074333936	49842.42041318684
4	8773.834714621173	67196.36768229472
5	7369.740208171785	41392.145817606455
6	7256.545608983115	17773.874512970466
7	14615.384181683112	16659.529989423965
8	30866.418486373754	66777.59516687291
9	10164.063527913102	62228.98233498732
10	10483.023077450696	55274.42251039953
11	10811.852516626197	35089.38824968719
12	9926.549711883228	86446.4558844138
13		14251.410132830963
14		34894.77417307781
15		44795.0165738883
