	dmso-het	drug-het
0	31419.319936306303	75018.80184847822
1	38394.022799008904	128919.3520197322
2	38640.424929191664	41365.491588700075
3	20622.341086996705	110516.96005927495
4	17786.98901990467	211471.98790419853
5	14132.390782428347	70782.2516590312
6	12535.254607902622	36844.48491494555
7	24175.91169298489	29258.016174452845
8	84785.84644287071	50105.96366457502
9	10133.89372093187	166831.62926467977
10	19053.065300071336	208821.7734366678
11	15245.355331179268	33588.658332249724
12	25443.62442831183	340135.69637351343
13		33181.83769552673
14		84889.62703290369
15		114822.29311689673
