	dmso-het	drug-het
0	2.5833333333333335	1.85
1	1.7333333333333334	2.4
2	1.7333333333333334	2.783333333333333
3	2.6166666666666667	2.1166666666666667
4	2.216666666666667	1.5333333333333334
5	1.9166666666666667	2.7
6	2.5166666666666666	2.433333333333333
7	2.9833333333333334	2.816666666666667
8	2.85	2.1166666666666667
9	2.3333333333333335	1.5666666666666667
10	2.8666666666666667	1.8166666666666667
11	2.1333333333333333	2.45
12	2.816666666666667	1.6833333333333333
13		2.75
14		2.3666666666666667
15		2.3
