	dmso-het	dmso-mut
0	55.7265625	198.8046875
1	151.17447916666666	155.93489583333334
2	39.2265625	80.86458333333333
3	49.901041666666664	114.84635416666667
4	85.28385416666667	77.64583333333333
5	71.33333333333333	127.03645833333333
6	92.04947916666667	126.109375
7	94.91145833333333	286.34375
8	157.58333333333334	219.0078125
9	111.8125	0.0
10	144.40885416666666	113.9453125
11	219.19270833333334	269.8828125
12	185.75520833333334	
13	168.2265625	
14	229.3828125	
15	126.33854166666667	
16	88.69010416666667	
17	67.64583333333333	
18	174.84895833333334	
19	68.36458333333333	
20	310.8072916666667	
21	92.6953125	
22	103.8125	
23	156.41927083333334	
24	58.265625	
25	102.7890625	
