	dmso-mut	drug-mut
0	197.36461708537215	180.75873245371878
1	197.4828900598416	178.12516167426523
2	259.5587603214776	177.67590325180464
3	229.07581287896684	197.73888989240686
4	236.13675308458588	184.2075765495779
5	242.26707486787942	195.02110025724053
6	261.07847805740124	201.46957328689186
7	232.5217814794102	222.88071198040598
8	213.81645217235751	245.88519237665426
9	276.9692510214109	207.69644577774943
10	255.68561716356893	207.58638038944602
11	384.7971508008564	211.24527873462995
12	271.46599934416986	229.77940267524733
13	231.14727654463408	210.9794280137187
14	263.3976464721421	209.23810617304375
15	224.76351956704823	236.13037530289722
16	352.9386477614892	228.1760153250646
17	212.43701440432133	216.2532857757233
18	222.4202571053052	231.0736437865348
19	196.76391644402045	262.23842845930795
20	264.78423024303726	
21	226.67978048179526	
