	dmso-mut	drug-mut
0	248.00895025277617	232.7889482153468
1	252.15358761465632	219.1876379050698
2	238.02726783558128	189.22761587849607
3	298.0297223657261	236.02064892953734
4	325.48624487804005	260.4345464728329
5	333.60155973182253	283.2730071007283
6	343.62442707227353	314.6259067727205
7	284.70807734347596	322.00165938229213
8	283.14089657937177	481.0289427179657
9	410.8618342531696	268.84558615573457
10	247.97455485284343	347.0057872356596
11	661.5367964844037	643.7882609249384
12	387.19276085239005	388.36942253584374
13	358.91198898935676	309.516623978704
14	503.9285620565511	372.5282488697362
15	315.73968409822766	272.60354290546013
16	392.2676818850523	384.50372472133427
17	342.80195872199755	321.6042340381235
18	293.5467872531827	255.66299132195113
19	341.82600078304563	492.1797027414464
20	615.5187248761622	
21	223.03016827853006	
