	dmso-mut	drug-mut
0	34515.59265698772	44101.14860989135
1	27494.166660704177	18908.506490567164
2	55459.903498273765	192437.0276628176
3	52534.73338332077	39968.18852018759
4	23687.123979217147	30967.727549362637
5	25330.526202343077	28026.042618313382
6	21873.7419716441	12440.171830245676
7	43963.737425100386	114668.42066371685
8	154503.69370198806	38704.359706650626
9	44894.98289093474	20281.934849761772
10	91114.5719594939	43921.266270788066
11	11388.648408633271	16143.201209260797
12	25686.60536853147	61184.354413159715
13	53974.82651082997	19707.3206607508
14	30345.73382818716	71999.68006493038
15	24288.502736249036	46920.32929222217
16	27835.63985653204	130818.88512146947
17	49103.93043417764	40618.774560796184
18	41165.98373412698	76374.48129818846
19	49440.098099018636	40081.08264608222
20	21693.4811448934	
21	97371.85310371466	
