	dmso-mut	drug-mut
0	237.22667428188907	232.73292995999697
1	282.91365027170104	262.9331256215317
2	498.75505053516815	296.4437113223977
3	388.51024314068866	261.7491762310362
4	368.0244551188587	323.00104134624456
5	593.9961645787097	341.5296215046166
6	439.1287214937323	344.0745686111227
7	359.0126589936866	567.6017830671581
8	295.80136153273827	410.5027211046319
9	509.4390048892548	359.80633681651807
10	479.71952119602065	385.6035820065698
11	802.4418035129794	424.33713458244904
12	409.72537680864076	508.5542332701519
13	366.9547255565354	358.3768653685762
14	495.89873132374873	376.73817756242397
15	334.6572558773383	362.58811337078936
16	1070.6978129854413	475.37535268104597
17	280.56274897853586	338.2724178849267
18	350.14459969839635	405.41520505054945
19	241.5769417835519	493.4153337800827
20	684.7897367576143	
21	318.3135212571686	
