	dmso	dmso
0	670.2857142857143	742.0
1	651.0714285714286	834.2142857142857
2	704.7142857142857	644.0
3	1119.5	1209.9285714285713
4	1237.0	1384.2857142857142
5	289.0	1168.4285714285713
6	964.6428571428571	1307.0
7	1010.3571428571429	620.1428571428571
8	280.92857142857144	1597.9285714285713
9	938.1428571428571	1253.7857142857142
10		1683.857142857143
11		1056.142857142857
12		2083.3571428571427
13		1078.642857142857
14		2094.3571428571427
15		1573.7857142857142
16		712.0714285714286
