	dmso-wt	drug-wt
0	328.81112639105623	169.5729401607206
1	253.77646117279463	198.42306802398335
2	255.34088179647935	178.3899505736255
3	256.19298616006773	355.4393135897147
4	307.4758215020451	196.4621062373266
5	265.16702089599494	206.22896702000818
6	259.7175454369422	236.02383375800565
7	217.36920419240633	245.5962001458734
8	231.21673849316772	236.4597640041949
9	299.80711282146865	219.68578956394026
10	218.49085383702595	329.94249868340177
11	209.24146277846845	276.8010633572052
12		245.88762869654224
13		225.35044409944126
14		287.75322416797223
15		228.18862481754906
16		240.13560962475987
17		244.31138175537527
18		189.39941403874445
