	dmso-wt	drug-wt
0	226.18323620869802	151.1050491134196
1	184.32804489567354	157.1481419529875
2	185.2234166078278	169.44005950046838
3	189.07178930339248	305.1122859523813
4	345.02793822774095	148.05600190607692
5	188.02483791991062	190.7759953919062
6	187.19793904514785	178.68756265109826
7	178.92828857251692	169.05514291105632
8	215.88346903582948	192.97190285963183
9	230.5492061864041	177.14257520514454
10	185.141868213157	207.3646019811233
11	216.32440174306413	185.1382105357776
12		185.50557852334583
13		182.6020999287708
14		176.64961542891402
15		174.71099986266162
16		182.526069035634
17		193.02818308910253
18		165.1804075692189
