	dmso-wt	drug-wt
0	107707.85042272904	154248.18392942962
1	32206.321616896425	39495.86986288941
2	52051.159931900984	176750.13635213178
3	47738.0382868352	44159.30268232524
4	40074.982252187874	32030.343989986577
5	31752.30319897626	68250.37151690712
6	37477.80836832585	57417.94794828165
7	97134.21794174821	42032.01130463615
8	41812.6209271022	37051.649306425745
9	42832.572863440655	36586.37996320838
10	67122.17426863687	57403.62819038225
11	68196.4477234367	50578.47718982274
12		63122.52974088973
13		119071.31328474991
14		52142.488423332485
15		46175.73714419563
16		26550.424067147796
17		64777.04432608049
18		58700.28071219686
