	dmso-wt	drug-wt
0	31371.063788059175	8287.726918822866
1	5591.830893542203	11008.587127657078
2	6177.038785516045	7345.120413441315
3	6064.498146450036	14228.18297259991
4	12364.455937543622	13668.063686191103
5	6066.466919079119	12423.64269209756
6	3407.922537572328	9140.467456976334
7	9775.684801145337	8457.541088121341
8	3038.199087759548	3367.418081693309
9	3177.783251978035	4778.035811079615
10	8084.605894737958	4623.683963078696
11	2990.258937898202	6894.123378587685
12		12617.75414698604
13		5631.568921658246
14		12074.321684222925
15		3310.3957579599914
16		4639.211073763976
17		8154.132128020042
18		5726.055062058972
