	dmso-wt	drug-wt
0	1.6088755181628238	1.192544070190628
1	1.3731411048784745	1.3625127383402926
2	1.4468376621061356	1.1259832002015107
3	1.4186573829989442	1.1860770093254125
4	1.0303351122094435	1.3629007494792733
5	1.5977964468883685	1.2354001996604553
6	1.4864402078916874	1.4029969776491875
7	1.3576817940160224	1.4568783567103203
8	1.2146776561591301	1.3325563833822682
9	1.4172417363646665	1.3286830445648135
10	1.2685036167902326	1.711690054428744
11	1.036833848802321	1.643609437397919
12		1.4883406089234392
13		1.260782251296325
14		1.7449541044577939
15		1.4812672018200923
16		1.4208864671668155
17		1.4128507935644998
18		1.2353194593771113
