	dmso-wt	drug-wt
0	208595.75964169952	19135.208044743977
1	57589.24281348841	12110.443248952493
2	88039.1205457875	12062.126166500962
3	116132.49145488234	12831.182988694789
4	11289.863882303027	40907.874982983434
5	10617.385658976733	34493.06106002142
6	7226.601174379264	10423.623026794436
7	13402.80715648642	25838.235735568738
8	5106.710070768283	5587.0817443547685
9	24408.58829228117	5080.620657075536
10	18077.16872611213	33265.936094435056
11	23422.82131368606	124362.68698026838
12		86896.64930284742
13		33027.595203086916
14		106731.08351418028
15		12635.540458802161
16		16360.183429075796
17		46304.78280936169
18		25956.618807005594
