	dmso-wt	drug-wt
0	211.16141586489897	168.4973422542398
1	216.73686917510562	195.78794032836936
2	180.10950751555703	146.50803597001763
3	181.5274017702332	205.16041252343376
4	218.9175466640987	188.0169356843387
5	223.54667010136683	232.13969485483386
6	239.70669738330957	219.72382089307263
7	212.72432764908976	216.97676144966846
8	192.67046162557713	216.13819621440734
9	205.89798409769827	173.83587672774524
10	229.33002327125706	193.31208107583765
11	230.861858208545	227.52943014843763
12		248.8196992630721
13		189.8240799034749
14		206.54501541754743
15		193.67463935847135
16		237.4914738186156
17		201.53521894906868
18		229.85804773242097
