	dmso	drug
0	35.25	86.76666666666667
1	27.85	10.616666666666667
2	11.116666666666667	7.533333333333333
3	14.116666666666667	14.833333333333334
4	18.1	9.55
5	43.68333333333333	14.4
6	80.75	32.46666666666667
7	36.63333333333333	9.683333333333334
8	48.416666666666664	36.65
9	35.63333333333333	15.8
10	20.166666666666668	20.233333333333334
11	57.416666666666664	71.95
12	24.083333333333332	25.033333333333335
13		17.066666666666666
14		24.233333333333334
15		14.583333333333334
16		34.46666666666667
17		37.483333333333334
