ZINC000548355486.sdf,284.2
ZINC001237901728.sdf,370.541
Z1241145220.sdf,294.252
Z1665845742.sdf,322.262
ZINC000450573233.sdf,322.262
ZINC000656714762.sdf,266.253
Z4430417979.sdf,230.205
ZINC001460312963.sdf,272.189
ZINC000921927365.sdf,274.214
Z4510628128.sdf,329.107
ZINC001170548029.sdf,296.664
ZINC000544117725.sdf,336.265
Z4430418526.sdf,249.203
ZINC001254761628.sdf,374.228
Z4510627652.sdf,286.225
Z4510628191.sdf,450.021
ZINC000170908795.sdf,297.066
Z1665798906.sdf,324.258
ZINC001196519317.sdf,274.214
ZINC000895657866.sdf,290.213
ZINC000533478938.sdf,367.278
ZINC000348332392.sdf,234.193
Z4857158944.sdf,425.257
Z4634276811.sdf,319.65
Z4493929234.sdf,306.263
AVERAGE,311.85932
