	dmso-het	drug-het
0	1.0238095238095237	1.7380952380952381
1	1.6904761904761905	1.7857142857142858
2	1.4761904761904763	0.4523809523809524
3	0.4523809523809524	1.0476190476190477
4	1.0714285714285714	0.5952380952380952
5	1.0476190476190477	0.7142857142857143
6	1.8095238095238095	0.7142857142857143
7	0.38095238095238093	0.2619047619047619
8	0.09523809523809523	1.5238095238095237
9	1.380952380952381	1.3333333333333333
10	0.23809523809523808	0.5714285714285714
11	0.7619047619047619	1.4047619047619047
12	1.6666666666666667	1.1428571428571428
13	1.7142857142857142	0.35714285714285715
14	1.1904761904761905	0.47619047619047616
15	1.1904761904761905	1.7857142857142858
16	0.2857142857142857	
17	1.2142857142857142	
18	1.4761904761904763	
