	dmso-het	drug-het
0	189.914874991968	187.71788758194756
1	251.23184937290176	170.98664590826624
2	246.0795199017921	173.6178176450068
3	208.26734600899903	203.73184899387076
4	230.67113202292114	190.89279458133532
5	188.17597980147355	193.0624891371883
6	316.3017929007104	168.31575309683186
7	194.44761983225254	188.6246521542274
8	182.11686830476495	194.5022809655085
9	207.05675632093985	217.89017622208158
10	221.09965425869945	198.09348402160188
11	236.37719287770378	200.1502087783776
12	220.05459261415547	189.31452959902742
13	185.58484193624452	209.75596579174876
14	328.7290880915925	186.21801683747685
15	235.96748454772379	225.08932307438954
16	197.2894070168333	
17	202.6113421194889	
18	195.56924001767598	
