	dmso-het	drug-het
0	0.16446769939914932	0.20500293189123722
1	0.22774169739550063	0.06518345430303646
2	0.4481344421313994	0.08833093933949994
3	0.1467367167482018	0.11331815897365255
4	0.5116545474081261	0.19199634419020073
5	0.17057489424784886	0.053193814374382385
6	0.7943263244286084	0.08267112522044202
7	0.21227233587861782	0.2075723078862492
8	0.21673909606243486	0.22769872152876988
9	0.14678554929165666	0.3367088280853414
10	0.16338161357824782	0.27223317196599683
11	0.23392931307415624	0.3420493352791579
12	0.23828489718159834	0.18579073439189514
13	0.20962169958842267	0.1782416756965658
14	0.6956638076841726	0.2004905138015296
15	0.25950139189327437	0.26080593324030793
16	0.36313095581507726	
17	0.251138005602632	
18	0.34279785885847475	
