	dmso-het	drug-het
0	1.7666666666666666	1.6166666666666667
1	2.4	1.8
2	2.65	1.3166666666666667
3	3.183333333333333	1.4166666666666667
4	1.4666666666666666	1.6666666666666667
5	3.0166666666666666	1.0666666666666667
6	2.8	1.7
7	2.6	2.4166666666666665
8	2.283333333333333	2.283333333333333
9	2.466666666666667	2.35
10	2.216666666666667	2.1666666666666665
11	2.316666666666667	1.5
12	2.95	1.9
13	2.1	1.8
14	1.2166666666666666	2.183333333333333
15	1.9333333333333333	2.0833333333333335
16	2.1166666666666667	
17	2.85	
18	3.066666666666667	
