	dmso-het	drug-het
0	3.0	2.8833333333333333
1	7.416666666666667	3.533333333333333
2	6.4	2.65
3	7.383333333333334	2.7333333333333334
4	1.8166666666666667	2.65
5	7.833333333333333	2.15
6	6.416666666666667	2.716666666666667
7	6.066666666666666	6.7
8	4.45	5.883333333333334
9	4.25	4.0
10	4.733333333333333	4.833333333333333
11	6.833333333333333	8.066666666666666
12	5.483333333333333	3.5
13	5.033333333333333	4.733333333333333
14	7.516666666666667	5.283333333333333
15	4.833333333333333	4.816666666666666
16	4.783333333333333	
17	5.916666666666667	
18	8.05	
