	dmso-het	drug-het
0	0.4443246691393168	0.4477114469856407
1	0.5732157182096598	0.20060043268514804
2	0.8665931069887565	0.2635565761664714
3	0.46946905661792454	0.48745859711277906
4	0.6007998128981477	0.42637665083824416
5	0.2996438467298271	0.20908798329306566
6	1.20152707188466	0.310056221541562
7	0.4634901886015711	0.3660106484128468
8	0.43816159707653735	0.47562224746623455
9	0.48673595910379225	0.5147875882782444
10	0.4916189454881144	0.4306620571009796
11	0.7751495699440154	0.5448668482765855
12	0.6286856058212785	0.44000286823278234
13	0.3712521654016075	0.45960891977483065
14	1.3746581596680807	0.41777157245607327
15	0.5930442341831765	0.6186454109022598
16	0.5420081952135172	
17	0.3885535973320117	
18	0.4644389963965612	
