	dmso-het	drug-het
0	169.92183100267684	127.95011712015095
1	190.05811125153502	151.5838002802101
2	249.41722181609018	159.694155526128
3	266.4835534730111	168.0863827671385
4	197.58328229238555	197.03206130026604
5	227.12429321217266	164.42829888451442
6	257.3919540143372	100.54025046647368
7	189.32300614777805	187.7530641025591
8	183.186808506304	212.39795537198546
9	198.61561446445262	237.05801046763284
10	148.83771010676003	174.67259650821103
11	178.34912238980323	246.6179035967828
12	182.30059669568146	152.19781669518665
13	239.28314845659776	249.89507275692796
14	305.8418415541482	188.76284219812524
15	157.71302567895185	195.243426865572
16	279.6090040461511	
17	257.61479721784315	
18	317.7608198144818	
