	dmso	drug
0	199.1290322580645	174.01612903225808
1	346.61290322580646	375.6290322580645
2	477.48387096774195	251.17741935483872
3	757.258064516129	515.9032258064516
4	422.758064516129	403.5483870967742
5	400.96774193548384	222.8548387096774
6	462.4193548387097	278.6774193548387
7	778.9032258064516	372.06451612903226
8	1284.6290322580646	507.6774193548387
9	312.3225806451613	421.1774193548387
10	634.4193548387096	445.1290322580645
11	788.0483870967741	260.96774193548384
12	588.8387096774194	775.2741935483871
13	1338.8225806451612	689.0
14	773.0	901.5483870967741
15	900.1612903225806	579.516129032258
16	989.6774193548387	935.6129032258065
17	1209.5645161290322	762.6451612903226
18	993.8709677419355	1118.5645161290322
19	502.1290322580645	998.5967741935484
20	1191.9516129032259	1018.5806451612904
21	764.1451612903226	734.3225806451613
22	995.4354838709677	1142.8064516129032
23		711.8870967741935
24		476.85483870967744
