	dmso	drug
0	16.31948051948052	26.78181818181818
1	22.285714285714285	40.872727272727275
2	21.87792207792208	40.89350649350649
3	26.37922077922078	43.15584415584416
4	71.69350649350649	46.68571428571428
5	22.11948051948052	65.07012987012988
6	106.03636363636363	93.43636363636364
7	17.984415584415583	118.14805194805194
8	35.07272727272727	43.21038961038961
9	34.12987012987013	48.97402597402598
10	30.906493506493508	51.32987012987013
11	81.7974025974026	94.94805194805195
12	26.672727272727272	83.16883116883118
13	92.68831168831169	52.4051948051948
14	47.20519480519481	118.05194805194805
15	71.18701298701299	115.11428571428571
16	38.225974025974025	93.55584415584416
17	50.78181818181818	139.52207792207793
18	74.14025974025974	44.833766233766234
19	93.0909090909091	
20	95.84415584415585	
21	44.98961038961039	
22	99.16883116883118	
