	dmso	drug
0	16.654761904761905	39.88095238095238
1	37.76190476190476	51.04761904761905
2	31.0	41.69047619047619
3	43.32142857142857	62.714285714285715
4	92.69047619047619	28.273809523809526
5	24.761904761904763	62.17857142857143
6	15.726190476190476	67.83333333333333
7	25.833333333333332	166.04761904761904
8	45.63095238095238	99.92857142857143
9	30.476190476190474	222.89285714285714
10	71.75	205.01190476190476
11	22.30952380952381	170.32142857142858
12	165.71428571428572	
13	54.01190476190476	
14	101.3452380952381	
15	61.833333333333336	
16	54.726190476190474	
17	121.73809523809524	
18	95.5	
19	132.5	
20	53.357142857142854	
21	178.61904761904762	
