	dmso-wt	drug-wt
0	225.85714285714286	73.85714285714286
1	362.85714285714283	359.2142857142857
2	313.2142857142857	278.35714285714283
3	209.42857142857142	823.2857142857143
4	148.07142857142858	493.2857142857143
5	227.5	210.64285714285714
6	405.07142857142856	240.85714285714286
7	877.6428571428571	1063.0714285714287
8	568.7142857142857	792.3571428571429
9	282.85714285714283	1478.142857142857
10	1089.0	765.0714285714286
11	2748.0	421.2857142857143
12	728.3571428571429	741.0
13	246.78571428571428	440.64285714285717
14	1609.0	1638.857142857143
15	2857.9285714285716	955.6428571428571
16	386.92857142857144	815.2857142857143
17	779.3571428571429	998.7142857142857
18	938.4285714285714	867.3571428571429
19	1413.0	1188.7142857142858
20	974.1428571428571	
21	96.07142857142857	
22	403.2142857142857	
23	1412.5	
24	1415.857142857143	
25	1255.5	
