	dmso-wt	drug-wt
0	2.433333333333333	1.65
1	3.9833333333333334	4.533333333333333
2	5.533333333333333	4.833333333333333
3	11.183333333333334	8.016666666666667
4	6.966666666666667	8.816666666666666
5	3.433333333333333	6.95
6	10.0	3.933333333333333
7	16.4	7.666666666666667
8	11.35	10.716666666666667
9	15.466666666666667	117.46666666666667
10	211.35	6.566666666666666
11	150.86666666666667	4.033333333333333
12	21.55	9.366666666666667
13	11.25	14.8
14	67.55	13.016666666666667
15	20.95	15.683333333333334
16	15.316666666666666	9.633333333333333
17	23.433333333333334	38.766666666666666
18	8.016666666666667	19.4
19	28.133333333333333	14.0
20	10.316666666666666	
21	3.316666666666667	
22	18.783333333333335	
23	21.8	
24	8.233333333333333	
25	12.383333333333333	
