	dmso-mut	drug-mut
0	334.7142857142857	329.14285714285717
1	416.14285714285717	320.57142857142856
2	153.71428571428572	432.2857142857143
3	563.5714285714286	471.0
4	1044.5714285714287	1681.2857142857142
5	1035.857142857143	620.7142857142857
6	646.7142857142857	212.57142857142858
7	1718.7142857142858	659.7142857142857
8	489.14285714285717	1077.5714285714287
9	834.2857142857143	1558.5714285714287
10	987.7142857142857	482.7142857142857
11	465.42857142857144	450.42857142857144
12	921.8571428571429	
