	dmso-het	drug-het
0	193.73431815704996	190.8051195416116
1	195.90308827706266	216.57583218912097
2	267.220042444704	221.52626418944192
3	270.7925085159725	204.64296452210195
4	289.52527425302725	174.79682434117905
5	230.9791026210163	282.3479701970337
6	275.82273349778643	303.65563630322333
7	287.58981143096753	284.5972524644533
8	313.4564043440674	292.09146841006174
9	273.99529400488615	312.21541758545777
10	251.91972104848534	246.78405276306378
11	208.4994054557431	311.1254209484641
12		278.4809705079495
13		279.5497278902282
14		288.5457703273679
15		220.20106101158194
16		195.54393040617495
17		186.64264702684736
18		208.80891201923336
