	dmso-het	drug-het
0	161.63928733367555	159.55466333796997
1	165.7135284185815	177.9815015891682
2	205.03439255763413	154.6756002018984
3	192.34472700055403	159.7469726288379
4	185.18144041206835	167.09229680919498
5	177.0658915846087	177.05097629601934
6	179.15421123486058	197.1638265063418
7	187.39448612785958	170.36563802032322
8	199.55490753777778	188.30437774485983
9	178.63566994817134	198.28303179045625
10	180.25315321105492	186.73356956935044
11	180.88785506005883	233.1438932258017
12		175.63663921407874
13		202.93769576347853
14		186.3720271887277
15		176.71710395396087
16		157.54047151904157
17		169.21618413042845
18		173.25501447238855
