	dmso-wt	drug-wt
0	210.12260797353406	193.99392840685746
1	200.89664733559212	187.18487680986215
2	258.63245045892546	231.749423032156
3	273.23476092252247	227.20015361338335
4	493.99002983889386	261.499673699709
5	333.50151535717225	264.61445907380397
6	298.87294745879996	325.197853986935
7	223.74101815755958	222.01680378243634
8	250.92274717493652	286.47280494696065
9	343.8068836566336	330.41522421046943
10	280.6727978534413	337.3899478422885
11	257.86658955241995	
12	303.24766444112913	
13	264.1991458546584	
