	dmso-wt	drug-wt
0	2879.3949071814973	4284.192711072862
1	24338.342067495076	6946.71191154926
2	43750.07029894533	17416.735862985894
3	99624.14443301025	5827.483643656385
4	82665.18096917712	134659.6031818861
5	9460.431224850301	90064.83933325874
6	3455.796102346858	32932.28471167151
7	8983.22776857683	5596.601827135678
8	43405.53537504137	20362.18801899223
9	16706.339150415635	11535.004536613755
10	75451.06394398687	3848.655775323351
11	12926.385739013669	
12	70847.2621650201	
13	3719.731568457064	
