	dmso-wt	drug-wt
0	0.10596757118240398	0.047376854958264526
1	0.04410654912968104	0.03624577929712888
2	0.20423735993769898	0.15370433828398458
3	0.08847494163396144	0.07892331811917946
4	0.326023397734835	0.18309005344246196
5	0.15364012797051071	0.14539154678978725
6	0.286789304162359	0.08137418324894942
7	0.07288901209258995	0.08001185525982354
8	0.20299669201382622	0.1617451987622454
9	0.26715230629824543	0.07194747302667687
10	0.4616918768797954	0.22949605587081587
11	0.15885122158981746	
12	0.17801996207582885	
13	0.11863332940355938	
