	dmso-wt	drug-wt
0	157.32702702702701	72.15675675675676
1	22.286486486486485	57.19189189189189
2	28.724324324324325	50.47027027027027
3	45.04054054054054	49.38648648648649
4	96.51351351351352	55.92702702702703
5	56.445945945945944	34.70810810810811
6	95.77297297297298	78.7918918918919
7	48.229729729729726	144.05135135135134
8	33.524324324324326	130.0243243243243
9	114.46216216216216	66.8027027027027
10	56.11891891891892	85.92702702702702
11	60.943243243243245	
12	42.33783783783784	
13	88.43783783783783	
